iso_code,region_group,income_group,country,survey,year,level,grade,category,Sex,Location,Wealth,Region,Ethnicity,Religion,Language,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,preschool_3_m,preschool_3_no,preschool_1ybefore_m,preschool_1ybefore_no,edu0_prim_m,edu0_prim_no,trans_prim_m,trans_prim_no,trans_lowsec_m,trans_lowsec_no,comp_higher_2yrs_2529_m,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_m,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_m,comp_higher_4yrs_3034_no,attend_higher_1822_m,attend_higher_1822_no,overage2plus_m,overage2plus_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,mlevel1_sd,rlevel1_m,rlevel1_no,rlevel1_sd,slevel1_m,slevel1_no,slevel1_sd,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_m,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_m,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_m,slevel4_no
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Female,,,Central Mountain,,,,0.8406,0.7329,,0.8253,0.6639,,0.0888,0,0.0647,0.1371,0.0258,0.0945,125,98,,280,280,,92,92,92,132,103,141,0.7173,42,,26,0.0746,159,0.939,144,0.8387,135,0.2238,70,0.0052,70,0,30,0.3063,105,0.3277,168,0.8606,349,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Female,,,Central Terai,,,,0.5812,0.5029,,0.6026,0.4545,,0.0931,0,0.0603,0.3637,0.1677,0.3101,185,165,,484,484,,128,128,128,344,177,230,0.2617,117,0.4798,58,0.2648,334,0.9291,166,0.7644,146,0.1692,96,0.0054,96,0.018,65,0.2272,143,0.4653,332,0.719,597,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Female,,,Eastern Hill,,,,0.8802,0.6311,,0.9152,0.6979,,0.0908,0,0.0525,0.1178,0.0094,0.0955,129,110,,351,351,,148,148,148,148,111,161,0.6576,51,0.839,39,0.0299,168,0.9692,169,0.7599,152,0.0986,104,0,104,0,72,0.227,157,0.23,186,0.9518,506,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Female,,,Eastern Mountain,,,,0.7012,0.6276,,0.8482,0.5914,,0.0806,0.0079,0.0819,0.1972,0.0149,0.0992,146,126,,359,359,,138,138,138,214,152,179,0.4236,62,0.608,43,0.0892,245,0.8863,170,0.78,133,0.123,73,0,73,0,61,0.1757,145,0.3429,286,0.9091,413,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Female,,,Eastern Terai,,,,0.7461,0.5925,,0.7609,0.5963,,0.0942,0.0078,0.0443,0.2354,0.0816,0.2395,158,144,,415,415,,148,148,148,253,150,186,0.4836,83,0.7782,54,0.1624,249,0.9467,168,0.7842,144,0.1474,129,0.0065,129,0.0233,95,0.2877,145,0.3433,281,0.8739,655,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Female,,,Far Western Hill,,,,0.5437,0.4745,,0.7462,0.4552,,0.0889,0,0.0715,0.2262,0.0397,0.0996,198,139,,415,415,,132,132,132,258,199,214,0.3151,88,0.6698,44,0.085,301,0.8987,179,0.6987,129,0.161,62,0,62,0,34,0.2025,127,0.4085,371,0.749,417,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Female,,,Far Western Mountain,,,,0.747,0.6119,,0.7536,0.5819,,0.0922,0,0.0942,0.1486,0.0117,0.0809,188,128,,350,350,,109,109,109,338,198,207,0.446,81,0.7541,57,0.0904,336,0.9057,172,0.7776,125,0.192,74,0.014,74,,28,0.3528,111,0.353,426,0.8082,403,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Female,,,Far WesternTerai,,,,0.8425,0.734,,0.861,0.6766,,0.0953,0.018,0.0567,0.2259,0.03,0.0944,147,139,,462,462,,199,199,199,191,137,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Female,,,Mid Western Hill,,,,0.7602,0.5261,,0.7697,0.4946,,0.0764,0.0083,0.0968,0.1811,0.0281,0.1435,168,131,,376,376,,137,137,137,279,176,190,0.4004,94,0.6601,75,0.0844,294,0.9148,180,0.6362,116,0.2048,81,0,81,0,43,0.2513,137,0.2678,316,0.817,402,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Female,,,Mid Western Mountain,,,,0.6132,0.5177,,0.558,0.4198,,0.0969,0.057,0.1693,0.2147,0.0491,0.1126,153,102,,366,366,,91,91,91,265,146,170,0.3928,112,0.5602,72,0.12,239,0.9469,126,0.8355,99,,21,,21,,10,0.3102,91,0.3284,320,0.5376,387,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Female,,,Mid WesternTerai,,,,0.6812,0.5584,,0.7777,0.5021,,0.0854,0.0104,0.0742,0.2717,0.0708,0.1741,136,154,,396,396,,127,127,127,218,127,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Female,,,Western Hill,,,,0.8741,0.7194,,0.9315,0.6943,,0.0879,0.0035,0.0632,0.1003,0.0124,0.0835,151,138,,407,407,,185,185,185,179,145,196,0.8089,78,0.9576,70,0.0201,214,0.9339,203,0.853,167,0.1503,151,0.0046,151,0.0053,128,0.3289,181,0.1981,234,0.9872,620,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Female,,,Western Mountain,,,,,,,0.721,0.473,,0.0732,0.024,0.1502,0.1,,,27,14,,74,74,,37,37,37,30,20,28,,13,,10,0.0662,33,,25,,19,0.1549,37,0,37,,19,0.1354,38,0.1761,39,0.8855,121,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Female,,,Western Terai,,,,0.7383,0.4901,,0.7782,0.5757,,0.0923,0.0078,0.0821,0.2696,0.046,0.2291,166,127,,413,413,,169,169,169,201,166,182,0.5607,69,0.8407,51,0.0926,233,0.856,165,0.7671,134,0.1695,122,0.036,122,0.0082,81,0.2482,186,0.4217,264,0.8569,575,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Male,,,Central Hill,,,,0.8466,0.7733,,0.9435,0.8018,,0.1049,0.0052,0.0294,0.168,0.0038,0.1407,169,197,,597,597,,276,276,276,251,173,241,0.742,96,0.8785,87,0.0353,271,0.9264,249,0.908,256,0.4879,236,0.0942,236,0.1076,230,0.5397,276,0.2652,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Male,,,Central Mountain,,,,0.7395,0.6778,,0.8879,0.6727,,0.0857,0,0.0685,0.185,0.0369,0.0749,113,87,,211,211,,65,65,65,124,100,143,0.7107,51,0.8531,33,0.0945,149,0.9171,128,0.7981,91,0.1346,55,0,55,0.0457,50,0.2519,67,0.3234,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Male,,,Central Terai,,,,0.6723,0.626,,0.814,0.6014,,0.0923,0,0.046,0.3471,0.0581,0.194,179,153,,385,385,,139,139,139,351,177,217,0.3372,102,0.5918,75,0.2093,318,0.8958,183,0.84,152,0.2429,132,0.0426,132,0.0286,103,0.2853,132,0.4925,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Male,,,Eastern Hill,,,,0.8133,0.6588,,0.9514,0.7199,,0.0928,0,0.0109,0.1407,0.0141,0.1439,112,116,,292,292,,101,101,101,165,109,157,0.635,60,0.8476,42,0.0541,180,0.9256,166,0.8202,134,0.1989,80,0.0286,80,0.0134,68,0.2978,106,0.2664,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Male,,,Eastern Mountain,,,,0.693,0.522,,0.8586,0.6311,,0.086,0,0.0631,0.1913,0.0195,0.1298,134,105,,277,277,,105,105,105,180,141,151,0.332,64,0.5751,43,0.0633,207,0.887,128,0.6299,116,0.247,82,0.0259,82,0,61,0.2148,111,0.3713,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Male,,,Eastern Terai,,,,0.7314,0.7734,,0.878,0.7429,,0.0989,0.0074,0.0149,0.2147,0.0991,0.1302,146,114,,325,325,,123,123,123,237,150,169,0.5013,86,0.7988,62,0.1678,254,0.8718,157,0.8587,148,0.2174,115,0.0113,115,0.0562,110,0.4165,138,0.4196,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Male,,,Far Western Hill,,,,0.7196,0.5334,,0.8807,0.6291,,0.0874,0.0161,0.0347,0.2507,0.026,0.0527,148,128,,346,346,,130,130,130,264,145,184,0.2912,108,0.502,72,0.1201,254,0.8827,177,0.7865,142,0.2162,102,0.021,102,0.0151,82,0.3418,124,0.3705,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Male,,,Far Western Mountain,,,,0.7732,0.711,,0.9413,0.7833,,0.1003,0.0095,0.024,0.1609,0.0155,0.0322,170,127,,322,322,,120,120,120,306,188,212,0.4554,105,0.7387,67,0.0804,318,0.9509,189,0.7972,149,0.3754,98,0.0695,98,0.0249,110,0.4572,127,0.343,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Male,,,Far WesternTerai,,,,0.842,0.7533,,0.9414,0.7749,,0.0946,0.0071,0.0349,0.1951,0.0037,0.0666,159,145,,398,398,,167,167,167,206,153,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Male,,,Mid Western Hill,,,,0.7293,0.5363,,0.8755,0.6066,,0.0821,0.0277,0.0873,0.2199,0.0134,0.1667,132,110,,287,287,,110,110,110,247,155,164,0.4462,93,0.6507,68,0.0876,235,0.8531,156,0.8289,106,0.1575,85,0.011,85,0.0464,63,0.2774,113,0.2619,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Male,,,Mid Western Mountain,,,,0.7337,0.6152,,0.8337,0.6568,,0.093,0,0.022,0.2676,0.0466,0.0632,136,120,,349,349,,132,132,132,294,151,173,0.3661,106,0.6671,64,0.1248,256,0.9009,162,0.8073,135,0.2166,108,0,108,0.0323,63,0.3193,120,0.2837,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Male,,,Mid WesternTerai,,,,0.7319,0.5654,,0.8255,0.5946,,0.0894,0,0.048,0.3197,0.0676,0.2099,152,142,,342,342,,121,121,121,186,148,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Male,,,Western Hill,,,,0.8371,0.8524,,0.9492,0.8182,,0.0977,0,0.0434,0.1151,0.0117,0.071,140,86,,247,247,,102,102,102,209,133,155,0.8079,73,0.9305,48,0.0303,218,0.9247,160,0.8859,126,0.2695,82,0.0101,82,0.0282,88,0.36,112,0.2439,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Male,,,Western Mountain,,,,,,,0.7211,0.4599,,,,,0.1915,,,21,23,,75,75,,26,26,26,39,13,26,,15,,14,,27,,26,,20,0.2609,42,0.0214,42,0.0202,43,,27,0.2079,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Region,Male,,,Western Terai,,,,0.6637,0.5768,,0.8864,0.6042,,0.0862,0,0.0528,0.2116,0.0465,0.1537,163,159,,389,389,,130,130,130,227,175,198,0.6155,89,0.8133,66,0.1595,272,0.875,194,0.8184,159,0.191,117,0.0212,117,0.0537,105,0.275,150,0.4409,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth,Female,,Quintile 1,,,,,0.7381,0.4945,,0.7174,0.4308,,0.0746,0.0146,0.1359,0.1349,0.0577,0.1886,854,587,,1673,1673,,476,476,476,1290,861,934,0.4234,439,0.6966,280,0.0848,1382,0.8777,765,0.6845,479,0.0779,239,0,239,0,115,0.131,501,0.3549,1704,0.7543,1607,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth,Female,,Quintile 2,,,,,0.6471,0.4816,,0.7516,0.4979,,0.0812,0.013,0.0733,0.2361,0.082,0.2451,453,400,,1162,1162,,408,408,408,728,445,541,0.4155,200,0.7063,135,0.1581,742,0.9126,484,0.7328,422,0.0748,261,0.0011,261,0,133,0.152,445,0.3618,833,0.7957,1330,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth,Female,,Quintile 3,,,,,0.7233,0.5826,,0.6738,0.4711,,0.0828,0.0085,0.0871,0.2801,0.1003,0.2521,326,320,,893,893,,312,312,312,467,318,411,0.329,166,0.641,107,0.1676,507,0.9015,384,0.6793,308,0.088,207,0,207,0.0017,122,0.1884,321,0.3763,524,0.7402,1039,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth,Female,,Quintile 4,,,,,0.8032,0.6975,,0.8304,0.6632,,0.0921,0.0017,0.0423,0.2446,0.0289,0.1422,340,315,,1030,1030,,417,417,417,441,298,409,0.657,164,0.8725,126,0.1158,451,0.951,419,0.8177,402,0.1146,312,0,312,2.00E-04,185,0.2892,442,0.3577,494,0.9061,1413,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth,Female,,Quintile 5,,,,,0.9225,0.9314,,0.9648,0.904,,0.1143,0.0012,0.0101,0.1754,0.0058,0.0449,271,271,,987,987,,515,515,515,367,258,346,0.8462,111,0.958,89,0.0613,396,0.9826,372,0.9358,433,0.4392,475,0.0712,475,0.056,419,0.5673,485,0.1892,405,0.9898,2363,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth,Male,,Quintile 1,,,,,0.7368,0.5641,,0.8347,0.546,,0.0802,0.0186,0.0866,0.1617,0.0433,0.1683,710,580,,1461,1461,,493,493,493,1316,767,876,0.4108,435,0.6344,276,0.1016,1289,0.8553,762,0.7226,550,0.1228,398,0.0046,398,0.008,297,0.1845,503,0.3555,1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth,Male,,Quintile 2,,,,,0.6955,0.5903,,0.8261,0.5894,,0.0841,0,0.0513,0.2505,0.062,0.1918,457,341,,909,909,,329,329,329,631,466,529,0.3835,221,0.6246,166,0.114,732,0.879,476,0.8144,364,0.0844,260,0.005,260,0.0032,229,0.2304,342,0.4193,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth,Male,,Quintile 3,,,,,0.751,0.6641,,0.8578,0.6211,,0.0853,0.0027,0.0353,0.285,0.0451,0.1563,321,253,,688,688,,266,266,266,479,301,370,0.4531,182,0.6946,134,0.1901,477,0.8924,358,0.8358,285,0.101,199,0,199,0.0077,184,0.2295,271,0.4398,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth,Male,,Quintile 4,,,,,0.7987,0.7473,,0.9265,0.7714,,0.0984,0.006,0.0265,0.2473,0.0101,0.103,298,333,,878,878,,343,343,343,446,283,422,0.6113,176,0.855,125,0.127,474,0.9041,419,0.8586,396,0.24,297,0.0066,297,0.0128,246,0.3691,349,0.4134,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth,Male,,Quintile 5,,,,,0.9012,0.8404,,0.9788,0.8959,,0.1129,0,0.0147,0.1882,0.0142,0.08,288,305,,906,906,,416,416,416,414,294,388,0.8543,152,0.9331,136,0.0463,456,0.9681,431,0.9435,443,0.587,417,0.1154,417,0.1447,383,0.6704,430,0.2223,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 1,Central Hill,,,,,,,,,,,,,0.1117,,,18,15,,28,28,,8,8,8,32,18,21,,7,,3,0.0546,35,,17,,7,,5,,5,,3,,7,0.2943,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 1,Central Mountain,,,,0.7402,0.5611,,0.688,0.45,,,,,0.1273,0.0203,0.1907,41,32,,72,72,,18,18,18,39,38,44,,19,,6,0.0734,57,0.9334,42,,29,,6,,6,,0,,23,0.4746,65,0.6924,67,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 1,Eastern Hill,,,,0.8152,0.4677,,0.851,0.5425,,0.0787,0,0.1595,0.0979,0.0244,0.1085,48,47,,116,116,,37,37,37,56,43,68,,19,,13,0.0309,67,0.9387,62,0.6399,46,,17,,17,,15,0.0867,47,0.3039,81,0.8931,109,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 1,Eastern Mountain,,,,0.5804,0.5345,,0.8004,0.4765,,0.0746,0,0.0981,0.2167,0.0165,0.1479,89,69,,195,195,,71,71,71,124,98,101,0.2407,36,,26,0.1266,153,0.8201,88,0.7041,61,0.1323,33,0,33,,21,0.0903,68,0.4277,185,0.8502,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 1,Far Western Hill,,,,0.5299,0.4591,,0.7058,0.4019,,0.0871,0,0.0965,0.2351,0.0445,0.1005,169,111,,312,312,,80,80,80,221,169,178,0.3081,74,0.6953,37,0.0942,260,0.8883,140,0.6805,87,0.0958,42,0,42,,21,0.1575,80,0.429,323,0.6946,291,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 1,Far Western Mountain,,,,0.7231,0.4922,,0.6793,0.4817,,0.0854,0,0.1476,0.1589,0.0158,0.0821,145,80,,226,226,,60,60,60,254,146,145,0.4215,59,0.6732,39,0.1119,253,0.8932,113,0.7641,66,0.1367,40,0,40,,11,0.2146,61,0.3764,322,0.7202,236,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 1,Far WesternTerai,,,,,,,0.6019,0.4901,,,,,,,,13,6,,35,35,,18,18,18,23,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 1,Mid Western Hill,,,,0.7048,0.4738,,0.7019,0.4211,,0.071,0.014,0.1336,0.1725,0.0346,0.1611,128,85,,244,244,,74,74,74,209,138,134,0.3597,80,0.5794,59,0.0753,230,0.9119,116,0.6074,65,0.1592,40,0,40,,15,0.2152,77,0.2877,249,0.7462,225,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 1,Mid Western Mountain,,,,0.6025,0.4318,,0.5051,0.3419,,0.0994,0.0707,0.2124,0.2026,0.0343,0.1209,122,79,,274,274,,58,58,58,224,115,141,0.3726,96,0.5069,60,0.1002,191,0.9319,98,0.8258,65,,8,,8,,4,0.2042,61,0.3115,276,0.4423,275,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 1,Western Hill,,,,0.8253,0.5101,,0.8621,0.4948,,0.0697,0.0141,0.1374,0.1002,0.0331,0.1681,57,41,,110,110,,43,43,43,69,54,68,,29,,26,0.0293,75,0.8666,64,0.7133,37,0,33,0,33,,18,0.0669,43,0.2819,91,0.9709,103,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 2,Central Hill,,,,,,,0.743,0.5562,,,,,,,,19,18,,59,59,,24,24,24,27,28,22,,11,,7,0,39,,22,,19,,14,,14,,7,,24,0.2597,39,0.7965,80,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 2,Central Mountain,,,,0.8775,0.8183,,0.8363,0.6982,,0.0872,0,0.0558,0.1417,0.0377,0.0484,65,38,,120,120,,38,38,38,76,48,66,,16,,14,0.0666,79,0.934,63,0.8641,57,,27,,27,,16,0.1924,40,0.2273,85,0.8587,145,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 2,Central Terai,,,,0.2958,0.2115,,0.3838,0.2166,,,,,0.4467,0.0979,0.559,35,37,,67,67,,5,5,5,92,34,48,,25,,9,0.2797,81,,16,,10,,5,,5,,0,,9,0.4868,87,0.39,61,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 2,Eastern Hill,,,,0.9217,0.6142,,0.9304,0.6945,,0.0881,0,0.039,0.1586,0,0.1325,39,32,,123,123,,59,59,59,48,33,50,,12,,9,0.0277,48,0.9809,54,0.6465,51,0.0264,37,0,37,,19,0.1311,59,0.1881,57,0.9567,168,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 2,Eastern Mountain,,,,0.8937,0.6542,,0.8631,0.6776,,0.0846,0.0253,0.0982,0.1393,0,0.0518,38,35,,103,103,,43,43,43,53,35,49,,16,,8,0.0176,57,0.9589,52,0.7685,39,,24,,24,,17,0.1403,51,0.1545,62,0.9346,126,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 2,Eastern Terai,,,,0.4241,,,0.5764,0.1929,,,,,0.3123,0.2697,0.4706,30,22,,42,42,,7,7,7,58,31,35,,13,,8,0.305,57,,23,,5,,4,,4,,1,,9,0.4399,61,0.5323,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 2,Far Western Hill,,,,,,,0.9291,0.6849,,0.0905,0,0.0146,,,,26,19,,76,76,,38,38,38,29,25,27,,13,,7,0,34,,28,,27,,13,,13,,11,0.2608,35,0.246,40,0.926,90,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 2,Far Western Mountain,,,,0.8006,0.7646,,0.8868,0.7152,,,,,0.1264,0,0.0883,31,35,,80,80,,27,27,27,69,44,43,,18,,15,0.0139,70,0.9225,40,0.7406,39,,27,,27,,8,,28,0.2764,87,0.943,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 2,Far WesternTerai,,,,0.7265,0.6479,,0.8013,0.5453,,,,,0.2233,0.032,0.1486,32,31,,84,84,,26,26,26,48,30,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 2,Mid Western Hill,,,,,,,0.9453,0.5893,,,,,0.2245,,,16,25,,61,61,,23,23,23,42,15,26,,8,,9,0.1511,31,,28,,24,,14,,14,,7,,21,0.142,37,0.9311,59,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 2,Mid Western Mountain,,,,,,,0.6599,0.5891,,,,,0.3332,,,24,14,,66,66,,21,21,21,32,25,19,,11,,9,0.2252,38,,17,,23,,10,,10,,2,,20,0.4729,34,0.6995,78,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 2,Mid WesternTerai,,,,0.652,0.6217,,0.7509,0.4639,,,,,0.2241,0.1314,0.1561,35,44,,112,112,,28,28,28,76,34,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
